大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,61457157,沈阳恋爱博物馆,4.7,140,中街故宫/小河沿早市,沈阳,沈阳 · 中街故宫/小河沿早市,,,解锁爱情故事的网红拍照地,"特色展馆, 博物馆",门票,否,https://dimg04.c-ctrip.com/images/0106q12000eh79s27C241.jpg,https://you.ctrip.com/sight/shenyang155/5376342.html?scene=onlinesearch,41.808477,123.471782
知识科普型,博物馆,99788,关东军司令部旧址博物馆,0.0,45,旅顺军港/新玛特/大学城,大连,大连 · 旅顺军港/新玛特/大学城,,,近代俄罗斯风格建筑,"特色展馆, 博物馆",免费,是,https://dimg04.c-ctrip.com/images/0100f12000axig0b82DA1.jpg,https://you.ctrip.com/sight/dalian4/138707.html?scene=onlinesearch,38.816023,121.240433
知识科普型,博物馆,141034222,阜新市玛瑙文化博物馆,4.3,4,,阜新,阜新,,,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/1lo4a12000c1gt24m81BB.png,https://you.ctrip.com/sight/fuxin879/141034222.html?scene=onlinesearch,42.01924,121.690145
知识科普型,博物馆,10541274,地质博物馆,4.6,25,本溪水洞,本溪县,本溪县 · 本溪水洞,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101q12000f6qbw2929F4.jpg,https://you.ctrip.com/sight/benxicounty1446026/125020.html?scene=onlinesearch,41.306755,124.090287
知识科普型,博物馆,51640879,铁路抗美援朝博物馆,0.0,2,,宽甸,宽甸,,,,"博物馆&展馆, 场馆展馆",,否,https://dimg04.c-ctrip.com/images/0105212000960ltfd8129.png,https://you.ctrip.com/sight/kuandian2137/4584828.html?scene=onlinesearch,40.461063,124.881308
知识科普型,博物馆,24648556,鞍山市博物馆,4.5,99,玉佛山风景区/辽宁科技大学,鞍山,鞍山 · 玉佛山风景区/辽宁科技大学,,,外形为仿古式建筑,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102912000f6rhdwh59CD.jpg,https://you.ctrip.com/sight/anshan229/1829451.html?scene=onlinesearch,41.110914,123.024944
知识科普型,博物馆,18257338,旅顺留声机博物馆,4.8,96,旅顺军港/新玛特/大学城,大连,大连 · 旅顺军港/新玛特/大学城,,,,"博物馆, 博物馆&展馆",门市价,否,https://dimg04.c-ctrip.com/images/0101m12000k18d0jg2868.jpg,https://you.ctrip.com/sight/dalian4/1513756.html?scene=onlinesearch,38.81438,121.243995
知识科普型,博物馆,149608522,沈阳•中兴恐龙博物馆,5.0,8,沈阳站太原街/西塔,沈阳,沈阳 · 沈阳站太原街/西塔,,,,博物馆&展馆,门票,否,https://dimg04.c-ctrip.com/images/1lo3i12000gwrup25C638.png,https://you.ctrip.com/sight/shenyang155/149608522.html?scene=onlinesearch,41.798646,123.407205
知识科普型,博物馆,145562207,沈阳故宫博物馆展馆,4.0,2,中街故宫/小河沿早市,沈阳,沈阳 · 中街故宫/小河沿早市,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1A0613000000tq2418819.jpg,https://you.ctrip.com/sight/shenyang155/145562207.html?scene=onlinesearch,41.803156,123.462231
知识科普型,博物馆,24649031,朝阳古生物化石博物馆,4.6,19,,朝阳,朝阳,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0101q12000b15b6ivA1CA.jpg,https://you.ctrip.com/sight/chaoyang1104/1829938.html?scene=onlinesearch,41.605017,120.391197
