大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,149957900,株化博物馆,0.0,0,,株洲,株洲,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/zhuzhou1174/149957900.html?scene=onlinesearch,27.894683,113.101242
知识科普型,博物馆,149992510,拱极楼-博物馆,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/149992510.html?scene=onlinesearch,28.205977,112.970235
知识科普型,博物馆,150137219,面筋博物馆,0.0,0,,平江,平江,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/pingjiang2848/150137219.html?scene=onlinesearch,28.589181,113.729502
知识科普型,博物馆,150138601,湘鸿邮电博物馆,0.0,0,,湘潭,湘潭,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xiangtan1417/150138601.html?scene=onlinesearch,27.857418,112.899612
知识科普型,博物馆,150156269,摩崖石刻数字博物馆,0.0,0,,祁阳,祁阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/qiyang2850/150156269.html?scene=onlinesearch,26.570984,111.853586
知识科普型,博物馆,150161213,中华糕饼博物馆,0.0,0,谷山森林公园/月亮岛,长沙,长沙 · 谷山森林公园/月亮岛,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150161213.html?scene=onlinesearch,28.309233,112.889873
知识科普型,博物馆,150179832,地衣之家流浪博物馆,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150179832.html?scene=onlinesearch,28.189633,112.986187
知识科普型,博物馆,150215338,空铜颂钵博物馆,0.0,0,麓谷高新区,长沙,长沙 · 麓谷高新区,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150215338.html?scene=onlinesearch,28.216582,112.883651
知识科普型,博物馆,150230102,九芝堂中医药博物馆,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150230102.html?scene=onlinesearch,28.228029,112.994364
知识科普型,博物馆,150238814,常德市西湖军垦博物馆长沙办事处,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150238814.html?scene=onlinesearch,28.205631,113.026246
知识科普型,博物馆,150292803,船山钟表博物馆,0.0,0,,衡阳县,衡阳县,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hengyangcounty2824/150292803.html?scene=onlinesearch,26.990747,112.410073
知识科普型,博物馆,150293671,玖源农耕博物馆,0.0,0,,安乡,安乡,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/anxiang1446213/150293671.html?scene=onlinesearch,29.449826,112.247252
知识科普型,博物馆,150303604,颠倒博物馆(常德河街店),0.0,0,,常德,常德,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changde417/150303604.html?scene=onlinesearch,29.055744,111.726392
知识科普型,博物馆,150322151,永州民俗博物馆,0.0,0,,永州,永州,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/yongzhou869/150322151.html?scene=onlinesearch,26.264474,111.635289
知识科普型,博物馆,150383289,常德西湖军垦博物馆,0.0,0,,常德,常德,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changde417/150383289.html?scene=onlinesearch,29.111175,112.10845
知识科普型,博物馆,150397651,杂交水稻发源地博物馆-出口,0.0,0,,洪江,洪江,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hongjiang2825/150397651.html?scene=onlinesearch,27.359022,110.167215
知识科普型,博物馆,150426891,长沙市国泰古建园林博物馆,0.0,0,,长沙,长沙,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/150426891.html?scene=onlinesearch,28.458213,112.825309
知识科普型,博物馆,150451181,高沙孝文化博物馆,0.0,0,,洞口,洞口,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/dongkou2818/150451181.html?scene=onlinesearch,26.969576,110.710316
知识科普型,博物馆,151309406,坪坦村高坪博物馆2号楼,0.0,0,,通道,通道,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/tongdao992/151309406.html?scene=onlinesearch,26.043637,109.722297
知识科普型,博物馆,151319133,坪坦村高坪博物馆1号楼,0.0,0,,通道,通道,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/tongdao992/151319133.html?scene=onlinesearch,26.043433,109.722409
知识科普型,博物馆,152153932,醴陵市釉下五彩陶瓷博物馆,0.0,0,,株洲,株洲,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/zhuzhou1174/152153932.html?scene=onlinesearch,27.689561,113.479154
知识科普型,博物馆,152792298,飞行者生活博物馆(大学城天马店),0.0,0,岳麓山/梅溪湖公园,长沙,长沙 · 岳麓山/梅溪湖公园,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/152792298.html?scene=onlinesearch,28.170088,112.957807
知识科普型,博物馆,152796594,衡东县博物馆,0.0,0,,衡东,衡东,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hengdong2823/152796594.html?scene=onlinesearch,27.07652,112.959497
知识科普型,博物馆,152824423,天心区红领巾博物馆,0.0,0,长沙理工云塘校区/长沙生态动物园,长沙,长沙 · 长沙理工云塘校区/长沙生态动物园,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/152824423.html?scene=onlinesearch,28.089222,112.986257
知识科普型,博物馆,153130823,长沙市华旸艺术博物馆,0.0,0,市政府/滨江新城,长沙,长沙 · 市政府/滨江新城,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/153130823.html?scene=onlinesearch,28.219542,112.92185
知识科普型,博物馆,153134502,DOD全球啤酒博物馆,0.0,0,,湘阴,湘阴,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xiangyin2855/153134502.html?scene=onlinesearch,28.691859,112.91367
知识科普型,博物馆,153135024,湖南葛根博物馆,0.0,0,德思勤广场/省政府,长沙,长沙 · 德思勤广场/省政府,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/changsha148/153135024.html?scene=onlinesearch,28.117612,112.974124
知识科普型,博物馆,153137929,怀化博物馆,0.0,0,高铁站/体育中心商圈,怀化,怀化 · 高铁站/体育中心商圈,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/huaihua655/153137929.html?scene=onlinesearch,27.531203,109.973985
知识科普型,博物馆,153138911,兰蓉玉石博物馆,0.0,0,,城步,城步,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/chengbu2814/153138911.html?scene=onlinesearch,26.373622,110.309438
知识科普型,博物馆,153139068,江华瑶族自治县潇贺古道博物馆,0.0,0,,江华,江华,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/jianghua2830/153139068.html?scene=onlinesearch,25.040057,111.594
知识科普型,博物馆,153139276,汉寿禾田甲鱼博物馆,0.0,0,,汉寿,汉寿,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/hanshou2822/153139276.html?scene=onlinesearch,28.801798,111.965186
知识科普型,科技馆,143297828,芙蓉区科技馆(恒达路),0.0,0,万家丽国际MALL,长沙,长沙 · 万家丽国际MALL,,,,"科技馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0100u12000d8wzbvp9433.jpg,https://you.ctrip.com/sight/changsha148/143297828.html?scene=onlinesearch,28.197373,113.030656
知识科普型,科技馆,31660966,湖南科技馆,3.8,30,德思勤广场/省政府,长沙,长沙 · 德思勤广场/省政府,,,体验4D立体动感科教电影,"科技馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100z120008jpy8ax739D.jpg,https://you.ctrip.com/sight/changsha148/2028933.html?scene=onlinesearch,28.113422,112.99247
知识科普型,科技馆,24654412,岳阳市科技馆,4.6,43,岳阳站/步行街,岳阳,岳阳 · 岳阳站/步行街,,,,"科技馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0105o12000auqf4ch20CC.jpg,https://you.ctrip.com/sight/yueyang287/1835247.html?scene=onlinesearch,29.363728,113.135252
知识科普型,科技馆,39069711,郴州市科技馆,3.0,2,市政府/五岭广场,郴州,郴州 · 市政府/五岭广场,,,,"科技馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0103512000cp0cl85A004.jpg,https://you.ctrip.com/sight/chenzhou336/3253172.html?scene=onlinesearch,25.778732,113.022259
知识科普型,科技馆,38753451,常德科技馆,4.5,12,常德万达广场/和瑞欢乐城,常德,常德 · 常德万达广场/和瑞欢乐城,,,湖南省科普教育基地,"科技馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/100i12000000t3x2f2C57.jpg,https://you.ctrip.com/sight/changde417/2940112.html?scene=onlinesearch,29.058253,111.683078
知识科普型,科技馆,24650287,衡阳市科技馆,4.5,17,解放路商圈,衡阳,衡阳 · 解放路商圈,,,,"科技馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0100512000ax8w3sx1169.jpg,https://you.ctrip.com/sight/hengyang864/1831158.html?scene=onlinesearch,26.900944,112.602452
知识科普型,科技馆,133997707,长沙航空科技体验中心,4.3,38,黄花国际机场地区,长沙县,长沙县 · 黄花国际机场地区,,,,"科技馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/01040120009g5x4f305F5.jpg,https://you.ctrip.com/sight/changshacounty1446209/133997707.html?scene=onlinesearch,28.200357,113.20959
知识科普型,科技馆,145356156,郴州市科技馆,0.0,0,王仙岭/湘南学院,郴州,郴州 · 王仙岭/湘南学院,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ6l12000g3822gi9CFD.jpg,https://you.ctrip.com/sight/chenzhou336/145356156.html?scene=onlinesearch,25.800602,113.115808
知识科普型,科技馆,145439380,益阳市科技馆,0.0,0,,益阳,益阳,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/0HJ2q12000g6r078a8830.jpg,https://you.ctrip.com/sight/yiyang868/145439380.html?scene=onlinesearch,28.54831,112.374879
知识科普型,科技馆,40050759,vriptv科技馆(开福万达广场店),0.0,0,五一广场/IFS国金中心,长沙,长沙 · 五一广场/IFS国金中心,,,,,,否,https://dimg04.c-ctrip.com/images/0104x12000czj3ncp26A9.jpg,https://you.ctrip.com/sight/changsha148/4225420.html?scene=onlinesearch,28.204051,112.977521
