大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,133989333,失恋博物馆,0.0,0,钟鼓楼/西安古城,西安,西安 · 钟鼓楼/西安古城,,,展出有百余件 失恋遗物,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/100d1f000001goa31FBA9.png,https://you.ctrip.com/sight/xian7/133989333.html?scene=onlinesearch,34.264677,108.957398
知识科普型,博物馆,145442243,陕西历史博物馆-第六展厅,0.0,0,小寨/陕西历史博物馆,西安,西安 · 小寨/陕西历史博物馆,,,,,,否,https://dimg04.c-ctrip.com/images/0HJ5912000g6f7ipe0C65.jpg,https://you.ctrip.com/sight/xian7/145442243.html?scene=onlinesearch,34.230951,108.962397
知识科普型,博物馆,145521196,西北民大旧址博物馆,5.0,1,,西安,西安,,,,博物馆&展馆,,否,https://dimg04.c-ctrip.com/images/1me0i12000fzq2hkl3C51.jpg,https://you.ctrip.com/sight/xian7/145521196.html?scene=onlinesearch,34.560535,109.051734
知识科普型,博物馆,145628837,汉景帝阳陵博物院-存包处,0.0,0,,咸阳,咸阳,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/xianyang632/145628837.html?scene=onlinesearch,34.448516,108.954602
知识科普型,博物馆,52116779,大明宫陶瓷艺术博物馆-精品间,0.0,0,,西安,西安,,,,"特色展馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0106p12000c8mxw3l7650.jpg,https://you.ctrip.com/sight/xian7/4657570.html?scene=onlinesearch,34.287662,108.973747
知识科普型,博物馆,79437814,甘泉博物馆,0.0,0,,甘泉,甘泉,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101812000c3cnf1eB52D.jpg,https://you.ctrip.com/sight/ganquan2775/5704126.html?scene=onlinesearch,36.286579,109.356892
知识科普型,博物馆,85466760,中国茯茶文化博物馆,5.0,1,,泾阳,泾阳,,,中国茯茶文化源头体验地,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/10021g000001hb8qb7553.jpg,https://you.ctrip.com/sight/jingyang2749/5708872.html?scene=onlinesearch,34.524417,108.906926
知识科普型,博物馆,67817325,第四军医大学口腔医学博物馆,0.0,0,西京医院/通化门,西安,西安 · 西京医院/通化门,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/010041200084dhqul924C.jpg,https://you.ctrip.com/sight/xian7/67817325.html?scene=onlinesearch,34.280443,108.992315
知识科普型,博物馆,112652081,汉长安城长乐宫四号建筑遗址博物馆,0.0,0,汉长安遗址公园/三桥,西安,西安 · 汉长安遗址公园/三桥,,,,"历史建筑, 博物馆",,否,https://dimg04.c-ctrip.com/images/0HJ2o12000g2wauc7CCC7.jpg,https://you.ctrip.com/sight/xian7/112652081.html?scene=onlinesearch,34.322007,108.901541
知识科普型,博物馆,145145923,法门寺博物馆多功能厅,0.0,0,,扶风,扶风,,,,,,否,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg,https://you.ctrip.com/sight/fufengcounty1880/145145923.html?scene=onlinesearch,34.44388,107.909911
知识科普型,博物馆,149350921,"古都HouseNo8投影房!近地铁,大雁塔,大唐不夜城,大唐芙蓉园,历史博物馆,小寨赛格,曲江公园",0.0,0,大雁塔/大唐不夜城,西安,西安 · 大雁塔/大唐不夜城,,,,,,否,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg,https://you.ctrip.com/sight/xian7/149350921.html?scene=onlinesearch,34.232174,108.975064
知识科普型,博物馆,85166,旬邑县唐家民俗博物馆,4.7,25,,旬邑,旬邑,,,展示古代风俗的清代古宅院,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/0105c120008qj8o00CF1B.jpg,https://you.ctrip.com/sight/xunyi143857/55020.html?scene=onlinesearch,35.173326,108.351471
知识科普型,博物馆,80052135,西安市城市影像博物馆(西安大都荟店),0.0,0,高新技术开发区,西安,西安 · 高新技术开发区,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0HJ0g12000g8ad2bo9084.jpg,https://you.ctrip.com/sight/xian7/80052135.html?scene=onlinesearch,34.243674,108.900509
