大类,子类关键词,景点ID,名称,评分,评论数,区域,城市,地址,分类,等级,特色,标签,门票说明,是否免费,图片链接,详情链接,纬度,经度
知识科普型,博物馆,38431034,兴安盟博物馆,3.0,2,市政府地区,乌兰浩特,乌兰浩特 · 市政府地区,,,兴安盟第一个大型综合性现代化博物馆,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106b12000b5yagle99A8.jpg,https://you.ctrip.com/sight/ulanhot1316/2620895.html?scene=onlinesearch,46.076499,122.097989
知识科普型,博物馆,100741014,大盛魁博物馆集群,4.9,13,大召寺/塞上老街,呼和浩特,呼和浩特 · 大召寺/塞上老街,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/1lo6y12000dwalguzE93D.jpg,https://you.ctrip.com/sight/hohhot156/5713416.html?scene=onlinesearch,40.806829,111.664107
知识科普型,博物馆,84011,阿拉善博物馆,4.8,41,,阿拉善左旗,阿拉善左旗,,,建筑气势雄宏庄重,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0102d120008dgjl9s9597.jpg,https://you.ctrip.com/sight/alxaleftbanner143886/51635.html?scene=onlinesearch,38.854533,105.732109
知识科普型,博物馆,116891355,成吉思汗博物馆,5.0,1,,乌海,乌海,,,,"博物馆&展馆, 地标观景",,否,https://dimg04.c-ctrip.com/images/0100r12000asnm02s0C55.jpg,https://you.ctrip.com/sight/wuhai677/5714984.html?scene=onlinesearch,39.61439,106.844808
知识科普型,博物馆,79436643,海拉尔要塞遗址博物馆,4.0,1,,呼伦贝尔,呼伦贝尔,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0107112000k1pb6o2C39F.png,https://you.ctrip.com/sight/hulunbuir458/5702987.html?scene=onlinesearch,49.256035,119.726293
知识科普型,博物馆,79218438,二道井子遗址博物馆,4.8,4,,赤峰,赤峰,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101012000ariek8803D0.jpg,https://you.ctrip.com/sight/chifeng483/5701560.html?scene=onlinesearch,42.207973,119.061858
知识科普型,博物馆,79436434,辽上京博物馆,5.0,1,,巴林左旗,巴林左旗,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/01A15120008qzu4d17E0C.jpg,https://you.ctrip.com/sight/bairinleftbanner1446347/5702794.html?scene=onlinesearch,43.9662,119.388324
知识科普型,博物馆,145087075,康巴什自然探索中心,5.0,6349,,鄂尔多斯,鄂尔多斯,内蒙古亲子景点榜 No.15,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/1lo3x12000dmxu4nxA66D.jpg,https://you.ctrip.com/sight/ordos600/145087075.html?scene=onlinesearch,39.642005,109.762234
知识科普型,博物馆,79436722,契丹博物馆,3.0,2,,巴林左旗,巴林左旗,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0106e12000b50noax7EF9.jpg,https://you.ctrip.com/sight/bairinleftbanner1446347/5703100.html?scene=onlinesearch,43.968878,119.386504
知识科普型,博物馆,38956060,鄂尔多斯青铜器博物馆,4.3,6,动物园/万家惠水世界,鄂尔多斯,鄂尔多斯 · 动物园/万家惠水世界,,,,"博物馆, 博物馆&展馆",免费,是,https://dimg04.c-ctrip.com/images/0101u12000axmq4dk5112.jpg,https://you.ctrip.com/sight/ordos600/3140621.html?scene=onlinesearch,39.823825,109.932942
知识科普型,博物馆,38502433,包头市蒙古族民俗博物馆,4.3,15,,包头,包头,,,,"博物馆, 博物馆&展馆",,否,https://dimg04.c-ctrip.com/images/010081200094y4t8e7463.jpg,https://you.ctrip.com/sight/baotou347/2691394.html?scene=onlinesearch,40.797439,110.321109
知识科普型,博物馆,79436435,喀喇沁旗博物馆,3.6,15,,喀喇沁旗,喀喇沁旗,,4A,,"博物馆, 博物馆&展馆",门票,否,https://dimg04.c-ctrip.com/images/01008120009i71rqv7381.jpg,https://you.ctrip.com/sight/harqinbanner2968/5702757.html?scene=onlinesearch,41.845499,118.514
